 # X(m)   T(K)   T(C)
   6.1875000000000003E-003   320.69240893866538        47.542408938665403     
   6.2125000000000001E-003   320.69770661889680        47.547706618896825     
   6.2375000000000000E-003   320.70299774648868        47.552997746488700     
   6.2625000000000007E-003   320.70828232144095        47.558282321440970     
   6.2875000000000006E-003   320.71356034375367        47.563560343753693     
   6.3125000000000004E-003   320.71883181342685        47.568831813426868     
   6.3375000000000003E-003   320.72409673046047        47.574096730460496     
   6.3625000000000001E-003   320.72935509485450        47.579355094854520     
   6.3874999999999999E-003   320.73460690660897        47.584606906608997     
   6.4125000000000007E-003   320.73985216572385        47.589852165723869     
   6.4375000000000005E-003   320.74509087219923        47.595090872199250     
   6.4625000000000004E-003   320.75032302603495        47.600323026034971     
   6.4875000000000002E-003   320.75554862723118        47.605548627231201     
   6.5125000000000001E-003   320.76076767578780        47.610767675787827     
   6.5374999999999999E-003   320.76598017170494        47.615980171704962     
   6.5625000000000006E-003   320.77118611498247        47.621186114982493     
   6.5875000000000005E-003   320.77638550562040        47.626385505620419     
   6.6125000000000003E-003   320.78157834361878        47.631578343618798     
   6.6375000000000002E-003   320.78676462897761        47.636764628977630     
   6.6625000000000000E-003   320.79194436169689        47.641944361696915     
   6.6875000000000007E-003   320.79711754177663        47.647117541776652     
   6.7125000000000006E-003   320.80228416921682        47.652284169216841     
   6.7375000000000004E-003   320.80744424401740        47.657444244017427     
   6.7625000000000003E-003   320.81259776617850        47.662597766178521     
   6.7875000000000001E-003   320.81774473570005        47.667744735700069     
   6.8125000000000000E-003   320.82288515258205        47.672885152582069     
   6.8375000000000007E-003   320.82801901682444        47.678019016824464     
   6.8625000000000005E-003   320.83314632842729        47.683146328427313     
   6.8875000000000004E-003   320.83826708739059        47.688267087390614     
   6.9125000000000002E-003   320.84338129371429        47.693381293714310     
   6.9375000000000001E-003   320.84848894739844        47.698488947398459     
   6.9624999999999999E-003   320.85359004844298        47.703590048443004     
   6.9875000000000007E-003   320.85868459684798        47.708684596848002     
   7.0125000000000005E-003   320.86377259261349        47.713772592613509     
   7.0375000000000004E-003   320.86885403573945        47.718854035739469     
   7.0625000000000002E-003   320.87392892622580        47.723928926225824     
   7.0875000000000000E-003   320.87899726407261        47.728997264072632     
   7.1125000000000008E-003   320.88405904927987        47.734059049279892     
   7.1375000000000006E-003   320.88911428184758        47.739114281847606     
   7.1625000000000005E-003   320.89416296177575        47.744162961775771     
   7.1875000000000003E-003   320.89920508906437        47.749205089064390     
   7.2125000000000002E-003   320.90424066371344        47.754240663713460     
   7.2375000000000000E-003   320.90926968572296        47.759269685722984     
   7.2625000000000007E-003   320.91429215509288        47.764292155092903     
   7.2875000000000006E-003   320.91930807182331        47.769308071823332     
   7.3125000000000004E-003   320.92431743591413        47.774317435914156     
   7.3375000000000003E-003   320.92932024736535        47.779320247365376     
   7.3625000000000001E-003   320.93431650617703        47.784316506177049     
   7.3875000000000000E-003   320.93930621234921        47.789306212349231     
   7.4125000000000007E-003   320.94428936588184        47.794289365881866     
   7.4375000000000005E-003   320.94926596677487        47.799265966774897     
   7.4625000000000004E-003   320.95423601502830        47.804236015028323     
   7.4875000000000002E-003   320.95919951064212        47.809199510642145     
   7.5125000000000001E-003   320.96415645361645        47.814156453616476     
   7.5374999999999999E-003   320.96910684395124        47.819106843951261     
   7.5625000000000006E-003   320.97405068164647        47.824050681646497     
   7.5875000000000005E-003   320.97898796670216        47.828987966702186     
   7.6125000000000003E-003   320.98391869911825        47.833918699118271     
   7.6375000000000002E-003   320.98884287889479        47.838842878894809     
   7.6625000000000000E-003   320.99376050603183        47.843760506031856     
   7.6875000000000008E-003   320.99867158052933        47.848671580529356     
   7.7125000000000006E-003   321.00357610238723        47.853576102387251     
   7.7375000000000005E-003   321.00847407160558        47.858474071605599     
   7.7625000000000003E-003   321.01336548818432        47.863365488184343     
   7.7875000000000002E-003   321.01825035212352        47.868250352123539     
   7.8125000000000000E-003   321.02312866342317        47.873128663423188     
   7.8375000000000007E-003   321.02800042208327        47.878000422083289     
   7.8624999999999997E-003   321.03286562810376        47.882865628103787     
   7.8875000000000004E-003   321.03772428148471        47.887724281484736     
   7.9125000000000011E-003   321.04257638222600        47.892576382226025     
   7.9375000000000001E-003   321.04742193032780        47.897421930327823     
   7.9625000000000008E-003   321.05226092578999        47.902260925790017     
   7.9874999999999998E-003   321.05709336861258        47.907093368612607     
   8.0125000000000005E-003   321.06191925879568        47.911919258795706     
   8.0375000000000012E-003   321.06673859633918        47.916738596339201     
   8.0625000000000002E-003   321.07155138124313        47.921551381243148     
   8.0875000000000009E-003   321.07635761350747        47.926357613507491     
   8.1124999999999999E-003   321.08115729313232        47.931157293132344     
   8.1375000000000006E-003   321.08595042011757        47.935950420117592     
   8.1624999999999996E-003   321.09073699446327        47.940736994463293     
   8.1875000000000003E-003   321.09551701616937        47.945517016169390     
   8.2125000000000010E-003   321.10029048523592        47.950290485235939     
   8.2375000000000000E-003   321.10505740166292        47.955057401662941     
   8.2625000000000007E-003   321.10981776545037        47.959817765450396     
   8.2874999999999997E-003   321.11457157659828        47.964571576598303     
   8.3125000000000004E-003   321.11931883510664        47.969318835106662     
   8.3375000000000012E-003   321.12405954097540        47.974059540975418     
   8.3625000000000001E-003   321.12879369420460        47.978793694204626     
   8.3875000000000009E-003   321.13352129479432        47.983521294794343     
   8.4124999999999998E-003   321.13824234274449        47.988242342744513     
   8.4375000000000006E-003   321.14295683805511        47.992956838055136     
   8.4625000000000013E-003   321.14766478072619        47.997664780726211     
   8.4875000000000003E-003   321.15236617075772        48.002366170757739     
   8.5125000000000010E-003   321.15706100814970        48.007061008149719     
   8.5375000000000000E-003   321.16174929290207        48.011749292902095     
   8.5625000000000007E-003   321.16643102501490        48.016431025014924     
   8.5874999999999996E-003   321.17110620448824        48.021106204488262     
   8.6125000000000004E-003   321.17577483132197        48.025774831321996     
   8.6375000000000011E-003   321.18043690551616        48.030436905516183     
   8.6625000000000001E-003   321.18509242707080        48.035092427070822     
   8.6875000000000008E-003   321.18974139598583        48.039741395985857     
   8.7124999999999998E-003   321.19438381226132        48.044383812261344     
   8.7375000000000005E-003   321.19901967589715        48.049019675897171     
   8.7625000000000012E-003   321.20364898689343        48.053648986893450     
   8.7875000000000002E-003   321.20827174525016        48.058271745250181     
   8.8125000000000009E-003   321.21288795096729        48.062887950967308     
   8.8374999999999999E-003   321.21749760404481        48.067497604044831     
   8.8625000000000006E-003   321.22210070448284        48.072100704482864     
   8.8874999999999996E-003   321.22669725228127        48.076697252281292     
   8.9125000000000003E-003   321.23128724744021        48.081287247440230     
   8.9375000000000010E-003   321.23587068995960        48.085870689959620     
   8.9625000000000000E-003   321.24044757983944        48.090447579839463     
   8.9875000000000007E-003   321.24501791707968        48.095017917079701     
   9.0124999999999997E-003   321.24958170168031        48.099581701680336     
   9.0375000000000004E-003   321.25413893364134        48.104138933641366     
   9.0625000000000011E-003   321.25868961296283        48.108689612962849     
